_11_1,_11_2,_11_3,_11_4,_11_5,_11_6,_11_7,_11_8,_11_9,_24_1,_24_2,_24_3,_24_4,_24_5,_24_6,_24_7,_24_8,_24_9,_27_1,_27_2,_27_3,_27_4,_27_5,_27_6,_27_7,_27_8,_27_9,_28_1,_28_2,_28_3,_28_4,_28_5,_28_6,_28_7,_28_8,_28_9,_32_1,_32_2,_32_3,_32_4,_32_5,_32_6,_32_7,_32_8,_32_9,_44_1,_44_2,_44_3,_44_4,_44_5,_44_6,_44_7,_44_8,_44_9,_52_1,_52_2,_52_3,_52_4,_52_5,_52_6,_52_7,_52_8,_52_9,_53_1,_53_2,_53_3,_53_4,_53_5,_53_6,_53_7,_53_8,_53_9,_5_1,_5_2,_5_3,_5_4,_5_5,_5_6,_5_7,_5_8,_5_9,_75_1,_75_2,_75_3,_75_4,_75_5,_75_6,_75_7,_75_8,_75_9,_76_1,_76_2,_76_3,_76_4,_76_5,_76_6,_76_7,_76_8,_76_9,_84_1,_84_2,_84_3,_84_4,_84_5,_84_6,_84_7,_84_8,_84_9,_93_1,_93_2,_93_3,_93_4,_93_5,_93_6,_93_7,_93_8,_93_9,_99_1,_99_2,_99_3,_99_4,_99_5,_99_6,_99_7,_99_8,_99_9,F_SEX,M_SEX,age_0,age_20,age_30,age_40,age_50,age_60,age_70,age_80,age_99
8610.840000000002,1520693.7100000002,26712502.689999998,3755243.9499999988,,1125227.26,7741433.7899999972,27361094.870000012,6691779.64,2510.5388,267983.5004,4776026.4860000024,787194.14619999938,,324715.82439999992,1144547.1795999995,5546340.9649999961,703573.41119999962,1906.5541999999998,331198.58139999973,6360156.3536000019,981799.44930000161,,395943.1158,1472694.4914,7357974.465299991,814627.74999999988,3765.8081999999995,401975.25059999991,7164039.7290000012,1180791.2193000007,,487073.7366,1716820.7693999999,8319511.4474999756,1055360.1168000002,3540.0372,690766.29760000028,12279084.734000001,2049088.3477999975,,794901.6536,4958086.3524000021,18961930.685000021,2060475.9227999991,2060.1216,672610.98000000021,13609397.327400003,2007375.9474000013,,795962.4996000001,3078892.5672000009,15705163.7772,1571206.0091999997,11190.8366,380288.98240000004,6671789.9144000029,1127941.6766000011,,439685.16360000009,1706415.4105999996,9236937.7914000135,1011646.3587999998,13252.306499999999,450342.216,7900803.846,1335720.4065000007,,520679.79899999994,2020755.0915,10938478.963499995,1198002.2670000002,,5374.7500000000009,159063.42999999996,27351.620000000003,,2222.1399999999994,41941.919999999991,205963.72000000003,5327.5599999999995,25078.7943,731382.5042,12347430.715599997,1906874.7870999996,,766572.4042,3193973.6695000003,17554923.245900009,1976699.6124000002,107575.0851,928985.30339999939,14707139.5625,2033394.8242999942,,897133.0032,4571180.2129,22687618.82170001,1866288.6822999998,827.7,551270.76,18117036.969999991,2549545.7499999986,,1163372.48,5126016.9100000011,25008293.86999999,1350620.74,172788.42750000002,970469.60399999982,14722065.351500005,1890494.2354999976,,899725.7100000002,5220627.2755,24083054.417500019,1416284.7594999997,40497.109999999993,291756.11,6713865.2600000026,1128442.6199999994,,465602.75999999983,2083273.7700000003,10901797.739999993,939707.19000000018,709640.99999999919,538665.00000000023,204325.00000000015,109562.00000000004,123089.00000000003,152221.00000000012,183825.00000000009,168910.00000000009,154032.00000000009,145099.00000000009,7268
41375.09,1546083.4700000002,30334064.829999994,4054657.879999999,,1357520.8600000003,10301024.129999997,28988704.700000014,7262681.71,2193.8576,274280.34699999989,5118128.0304000005,805912.54479999968,,338300.58020000008,1411602.9179999996,5705952.9229999958,890489.83099999977,2730.3178000000003,337930.69589999982,6863674.1043999987,978501.6286000018,,430827.6085,1860783.9121999987,7593400.1874999888,1003923.6667000001,3290.7864,411420.52049999993,7677192.0456000026,1208868.8172000011,,507450.87030000007,2117404.3770000003,8558929.38449997,1335734.7464999997,2856.3744,703466.493,13011005.5276,2010518.4011999983,,843987.69379999978,6217864.6420000046,19206127.33700002,2149471.649,5573.5338,684692.31360000023,14754216.461999996,1960644.6882000021,,894214.56719999982,3954944.1108000032,16241077.218,1892457.0767999995,3803.1312,392683.051,7331486.7977999989,1184618.452400001,,462391.76720000012,2207631.4624000005,10196615.281800015,1286001.5632,4503.708,465019.40250000008,8682023.8394999988,1402837.6410000003,,547569.19799999986,2614300.4160000011,12074939.149499988,1522896.5879999998,,4412.06,166557.05000000002,27274.340000000007,,4261.76,51385.35,246532.50000000006,2320.2,7812.5128,754775.92449999973,13694614.573100002,2057129.2079999996,,810902.65559999971,4088563.7572000008,18684021.2633,2635204.8573999992,54654.991999999991,954567.82749999966,16013116.7581,2239874.5725999931,,1000055.9527000003,5768062.7388999993,23862755.0749,2518977.4658999988,443.28,582673.91,20435521.769999996,2643783.0799999968,,1354588.5799999998,6885885.29,26290268.600000013,1959834.7499999993,93283.73599999999,993976.5745000001,15732617.231500003,2105988.9759999975,,1044912.8365,6541887.9955,25324382.180500012,1907906.3055000005,159363.9,304728.87000000005,7040500.9200000009,1180575.5899999996,,460641.7099999999,2506545.0800000005,11810781.329999993,1049902.3900000001,742816.99999999907,565775.00000000023,218899.00000000012,115049.00000000004,129029.00000000007,160416.00000000015,190854.00000000012,175353.99999999997,161290.00000000006,150301.00000000006,7440.9999999999982
1670.02,1528490.070000001,25800523.350000009,4270594.1399999987,17954,1522543.2399999998,7659207.8699999992,27692375.150000006,6582706.8900000006,1918.2261999999998,240722.84059999997,4295433.4984000009,794031.3479999993,3707.44,380189.1786,1069275.7437999996,5247955.2421999937,733575.89360000018,1434.1395,291977.26169999974,5633822.3018000023,963390.42460000224,2527.7999999999997,447479.71130000014,1377349.7488999995,6827304.23049999,818323.25499999977,2877.3392999999996,361084.26089999994,6443150.2476000031,1191047.0220000006,5561.1600000000008,570283.76790000009,1603913.6157,7871932.8632999575,1100363.8403999999,3101.1878,624403.34140000027,11167699.329599997,2082705.8619999974,3033.36,900649.59339999955,4597903.8222000031,18451066.451800026,1861477.2084000004,1493.9471999999998,584582.82540000021,11933835.372600008,1929309.0234000017,2022.24,874842.5388,2881752.7794000013,14382245.062199986,1528146.5826000005,1957.1786,360400.09019999986,6176549.4196000015,1164787.0048000019,,514301.19220000005,1619351.0076000006,8517093.6150000039,828779.26280000038,2317.7115,426789.58050000004,7314334.8390000006,1379353.0320000013,,609040.88549999986,1917652.509000001,10086031.912499994,981449.12700000021,,4660.4699999999993,109379.29999999997,21149.86,,8545.66,31671.320000000007,178390.84999999998,1343.1599999999999,6183.4556999999995,698184.3847,11322331.9196,1923734.6027999995,21514.52,908821.5210999999,3086305.4804000007,16421732.4807,2326251.0845999992,85524.982200000013,900001.82859999978,13519788.6488,2039182.41589999,27222.579999999994,996655.0867000001,4382361.4624999985,21834553.481300011,2173657.4740999998,1587,491902.29000000027,16064231.549999997,2612117.5899999961,17996,1354576.0999999996,4649458.3199999994,21967330.499999981,836744.7799999998,151693.932,949323.07599999977,13597613.002999999,1900736.4544999965,21622.899999999998,938143.39450000017,4962378.1805000016,23589654.120500036,1407007.1014999999,19546.480000000003,281897.43000000005,5936014.5200000005,1099144.5799999996,414,384945.86,1634258.9800000002,10549273.469999986,1034296.3499999999,719575.99999999872,555628.00000000023,207746.00000000009,117527.00000000006,127328.00000000006,157214.00000000012,187123.00000000015,168985.00000000003,154421,147987.99999999997,6893
29062.05,1636742.6600000001,29198978.949999996,4216550.4100000048,20684,1430471.0799999998,10531422.690000001,30042095.340000052,7991696.2699999986,1327.3766,249466.52059999993,4678952.5552000012,841076.669399999,19.36,338159.4678,1201946.4577999988,5329602.4143999889,638803.8888,1763.4387000000004,301783.03829999978,6288649.6284000007,1042200.8015000015,13.2,426751.68790000019,1555150.3274999992,6926426.9831999745,741461.0144000001,1991.0649,374199.78089999995,7018428.8328000028,1261615.0041000019,29.040000000000003,507239.2017,1802919.6867000002,7994403.6215999564,958205.8332,7512.6354,627272.77140000043,11746296.568799993,2195028.4485999923,15.84,791982.38819999958,4919948.6982000042,18232702.143600002,1839782.7672000001,3767.4744000000005,602981.45880000014,13537586.254799997,2120663.4564000037,10.559999999999999,880027.72439999983,3263790.2298000036,14580844.867199963,1433038.7964000006,2005.241,370423.87079999986,6919913.9657999985,1255142.3142000027,4849.5599999999995,514610.74400000006,1912919.1260000002,9230654.328000024,1029132.9822000001,2374.6275,438659.847,8194634.9594999989,1486352.7404999991,5742.9,609407.46,2265298.965,10931038.019999992,1218710.1105000004,,4138.2300000000005,136831.58000000002,22713.870000000003,,2214.5799999999995,33252.739999999991,159199.85999999993,159.5,7096.9161,762213.7058,12920838.180500003,2133999.6112999944,10259.38,853464.69419999968,3731881.5790000018,17510048.221600052,2144706.5752999997,89846.7409,949498.4883999998,15110788.2457,2251445.6824999903,5858.16,977390.65480000025,5100053.3814999973,22586345.247899983,2009901.8624999996,4044.7999999999997,531326.09000000008,18782868.32,2666280.9299999992,,1272114.7599999998,5976270.0199999977,23615518.39999998,1412470.37,158520.5245,961167.688,14849844.158500003,2066530.2514999937,,976998.2170000003,5603666.4385,23951543.752500039,1467575.0895000002,23235.16,290854.7300000001,6415748.02,1119139.7899999986,23911.6,375149.03000000009,2171835.3799999994,11586928.529999984,1065513.7500000002,743766.99999999919,569900.00000000023,215061.00000000006,120395.00000000004,128726.00000000004,160912.00000000012,193489.00000000003,174143.00000000003,159257.00000000009,154311,7387
15483.72,1840252.8800000001,32080978.57,5092191.5700000068,44,1659667.5299999996,9289814.379999999,34521420.990000114,7307111.5100000007,2593.0564,320268.37040000007,5953864.8488,1081458.8443999982,,411178.50179999991,1538178.4109999982,6852336.8473999873,637773.8928,2638.3174000000004,389660.25199999986,7925680.9394000024,1334344.0241999992,,493442.0542999999,1988665.7740999986,8919503.6894999836,712325.24919999985,3889.5846,480402.55559999991,8930797.2732,1622188.2666000037,,616767.75270000007,2307267.6164999991,10278505.27109996,956660.8392,2121.5916,817623.87760000024,15130615.417199995,2727877.9735999904,,919835.18419999932,6446189.9790000031,22799755.650600009,1650710.4732000001,4500.09,782012.0844,16955096.9814,2706472.3812000016,,979790.99699999951,4171406.669400007,18796799.891399942,1331667.3156000006,4372.7663999999995,456222.76740000007,8151090.4096000027,1564673.1420000021,,606590.2038,2190780.4612000007,11243578.411200032,831175.56180000061,5178.276,540263.8035,9652607.064,1852902.4049999982,,718330.50449999969,2594345.2830000008,13314763.907999981,984286.8495,,5864.89,207409.7,36377.29,,4342,56700.25,303777.30999999994,1986.89,18563.0064,901957.56729999953,15096494.417399997,2635511.0089999917,,1007269.9724999999,3999397.2448000009,21158275.919200081,1838969.5046999992,71116.651199999978,1149322.8453,18124763.873999987,2768600.9399999925,,1155132.3007,5897408.7304999959,27415425.476599958,2033785.3445000001,10259.83,650331.32000000018,22376012.660000008,3316090.290000001,,1418883.79,6612200.2399999993,29038241.020000029,1262378.82,109740.53999999998,1195958.1464999993,18262061.804999996,2538739.163999992,,1155586.1785000002,6891877.4404999958,29224640.705,1803995.9795,40485.39,379604.17999999993,7845521.5099999942,1438092.5799999984,,567128.56,2671510.17,14136071.349999985,1700381.4199999997,845384.99999999825,643308.00000000035,244792.00000000006,141249.00000000009,146825.00000000006,181606.00000000003,217283.00000000012,197931.00000000006,179743.99999999997,171241.00000000006,8043.9999999999973
7136.34,1645642.2899999998,30083347.730000004,4315120.1200000038,,1443212.9200000004,9652665.629999999,31217498.160000067,8348477.63,1291.6376,266375.88339999993,5173735.2744000014,892938.59379999863,,365367.60699999996,1322457.3361999991,6210869.1589999925,711884.20819999988,1280.567,321311.94989999983,6726411.9882000023,1087024.0403000014,,433653.45650000009,1687748.3924999989,8060604.6560999863,853974.68450000009,1937.4564,399563.8250999999,7760602.9116000021,1339407.8907000013,,548051.41049999988,1983686.0043000001,9316303.73849997,1067826.3123,5514.6744000000008,685101.97460000007,13244649.153599996,2308409.3621999957,,850040.76299999934,5589397.4378000051,20754931.361000009,2253618.9358,2122.3746,640567.67699999991,14163468.622200003,2182501.8330000024,,853566.69299999985,3508326.2292000046,16952376.305399962,1695151.7891999998,1975.4756,391301.0898,7388872.0912,1261526.1926000013,,496398.59420000011,1931985.5196000007,10008745.045000028,1228340.0136000006,2339.379,463382.86950000003,8749980.1080000028,1493912.5964999993,,587840.44049999991,2287877.5889999997,11852461.237499977,1454613.1739999996,,6169.3099999999995,162338.87,29708.779999999995,,6220.0700000000006,41513.530000000006,250266.38999999998,2597.05,11058.131199999998,810289.20290000027,14160124.280399999,2285265.8640999952,,872150.3431,3851212.6717999992,19687256.221500054,2719409.9436000003,77247.4717,1037171.5682999996,16706093.163899992,2437077.323799992,,1021261.5987000001,5392441.392099998,25214890.935499974,2520134.0212999992,5006.7400000000007,569958.10000000009,19879112.89,2877519.2599999988,,1252757.9800000002,6074218.93,26771728.029999997,1564192.8499999999,129776.82250000004,1071896.2994999997,16428068.0265,2211688.4529999937,,1022386.8134999999,5997663.9774999982,26373284.580500007,1762121.7575000003,21118.179999999997,305189.75,7059999.8800000008,1248456.5699999984,,400787.64000000013,2374889.4000000004,12051202.079999983,888360.2,769360.99999999849,579910.00000000035,221802.00000000015,129274.00000000009,132053.00000000003,162484.00000000006,195731.00000000015,180052.00000000006,164815.00000000006,155757.00000000003,7317.0000000000018
9319.66,1509370.7000000002,29755811.319999997,3975500.1300000004,,1368126.35,8340771.9700000007,29460323.850000039,6094905.6399999987,1345.685,253502.58999999991,4872900.7272000005,785821.57059999928,,323099.46240000008,1258552.3785999997,5784143.4705999941,576124.05179999978,1760.2159000000001,313253.792,6552864.7984,994226.07670000149,,406198.42979999993,1649872.7580999993,7710457.608699983,628603.30170000007,2018.5275000000001,380253.88499999995,7309351.0908000022,1178732.3559000008,,484649.1936,1887828.5678999997,8676215.2058999725,864186.0777,2374.6950000000006,660212.76000000036,12751054.846799996,2082625.9713999962,,769841.20559999987,5305008.2234000042,19638214.481400013,1724204.9941999998,3721.7766000000006,636095.37299999991,14111297.386800002,2054003.3154000021,,835347.91859999974,3493663.6320000035,16509734.033399967,1150237.3446000004,16108.998000000003,378913.53059999994,6976888.433600001,1167605.434400002,,460214.82319999987,1956164.4978000009,9522955.1540000215,802035.087,19076.445000000003,448713.3915,8262104.7240000023,1382690.6460000002,,544991.2379999999,2316510.5895000002,11277183.734999986,949778.39249999984,2155.04,4330.94,149569.60000000006,25104.12,,5217.7999999999984,34541.500000000007,224552.23999999996,2481.37,19490.210199999998,715144.6791,13096202.806599995,2005796.7639999979,,849813.59059999976,3577820.8773,18331400.90420004,1634763.1031000002,84360.726799999975,899003.41229999985,15642865.384299997,2132914.2260999922,,937134.52070000023,5193975.9249,23675003.508799985,1772076.2443999993,3995.5200000000004,515822.97999999992,19620000.580000002,2642458.1499999976,,1230567.6500000004,5985782.5300000012,26032219.739999995,1233444.05,140150.66,935798.50650000013,15636429.971500006,1966146.0194999957,,874420.5275,6011296.9605000019,25044617.858000018,1575055.313,21614.200000000004,279859.77,6573101.06,1086584.9799999986,,426040.88000000012,2157752.34,11367088.109999985,675631.52,752150.99999999825,562182.00000000047,217385.00000000012,123452.00000000003,127866,158059.00000000006,189959.00000000012,176444.00000000006,161635.00000000006,152562.00000000003,6980.0000000000009
3916.98,1891857.9000000004,37517840.76000002,5006768.740000003,,1565933.1099999999,11628269.699999997,37770809.600000128,8871920.27,2812.4139999999993,310355.2078,6277951.2422,1008420.0499999988,,381743.58640000015,1588889.7969999991,7112441.6923999917,825644.1512000002,2326.5702000000006,380161.28969999967,8202276.1923000021,1218208.9722000014,,452097.9599999999,2034648.0062999998,9291097.26059999,864197.14,4218.621,465532.8117,9416926.8633000012,1512630.0750000018,,572615.3796,2383334.6954999994,10668662.538599961,1238466.2268000008,4495.8659999999991,796937.52820000029,15860168.901799995,2537151.599999995,,852686.36159999936,6559185.393000003,23646300.675600018,2163325.5028,2984.1887999999994,766890.40259999991,17329095.290400002,2431442.2128,,888306.63239999954,4239507.8982000044,19627377.532799974,1518447.7092000002,9823.4788,442897.78239999991,8684538.6085999981,1460146.9258000022,,545358.48580000014,2351844.2706000009,11468965.242400017,1030589.3094000005,11633.067000000003,524484.216,10284322.0365,1729121.3594999998,,645819.25949999981,2785078.7415000009,13581669.36599998,1220434.7084999995,3501.94,5634.8499999999995,181733.75,30785.179999999997,,2923.8,51586.189999999995,259216.15000000011,1139.8899999999999,13633.087599999999,869297.4817999996,16417622.053700002,2514979.0980999954,,973110.41629999981,4510746.3863000013,22242802.437200055,2275447.0267000003,62894.456099999989,1095976.7622999998,19299144.323199995,2624972.509599993,,1092276.9179,6353818.5605999986,28516539.346399959,2382132.2258999995,5507.44,656904.10000000009,23534466.829999994,3150587.3599999989,,1525232.4199999997,7363486,31050518.310000047,1664099.8600000006,104379.9705,1132792.2774999999,18987305.427999996,2371208.8269999945,,1047954.4205000001,7148720.631,29946665.528000019,1983912.8595000005,6485.24,346103.16000000003,8137482.1500000013,1403698.8099999984,,471091.43,2670039.0999999996,13950509.099999985,1138864.5000000002,859334.9999999979,644692,251734.00000000009,141922.00000000012,147319.00000000009,180272.00000000009,217564.00000000015,200920.00000000015,183081.00000000009,173209.00000000003,8085.9999999999964
6308.0399999999991,1486698.05,32890247.549999997,4657602.6800000034,36350,1416362.5600000003,10227538.97,34039078.940000087,8804954.27,3850.8140000000003,246408.07399999991,5541606.9148000032,911482.71059999871,4704.48,374022.82279999979,1527535.7503999986,6600490.6945999907,896899.68719999993,2887.4495999999995,301151.09119999979,7155284.1284000007,1128563.6871000011,3207.6,444511.60400000017,1967132.4243999992,8663910.3368999921,1035864.2273999996,5776.2210000000005,369612.111,8312410.3722000029,1367224.0659000012,7056.72,561034.23420000006,2291303.6255999994,9900736.0418999642,1345349.5308000003,7569.116,624227.83600000024,13764362.421199998,2333635.911399995,3849.12,807640.02319999959,6195455.6676000012,22421143.597400017,1804890.5967999995,3028.9794,606466.0278,14995396.073400006,2295066.0150000015,2566.08,875862.0558,4114983.1620000042,18362036.299199983,1993702.2677999998,3385.5644,339801.01600000012,7897162.7626,1279098.7150000012,5367.12,475858.2452,2251553.4622000004,10518682.845400022,1376843.8045999997,4009.2210000000009,402395.94000000006,9351903.2715,1514722.1625000003,6355.8,563516.34299999988,2666313.3105000015,12456334.948499989,1630472.9264999991,,4546.24,161025.08000000002,24746.25,,2591.19,40216.069999999992,245350.74000000002,1016.4,10751.3382,661222.81280000007,14957223.310699997,2178880.3114999984,28550.96,808834.72319999977,4331404.3751000036,19868203.185700033,2675821.3697000006,67308.8374,847871.7947,17580193.3132,2318811.2289999938,31201.169999999995,973375.7341,5932145.2371999957,25701260.694899995,2495576.2482,10152.44,504251.64000000007,22005982.290000003,2855253.6999999988,20416,1180897.6100000003,7236311.8000000017,28996876.830000024,1817527.36,112580.299,889824.00650000025,17285240.752000004,2145693.8619999951,22777.950000000004,1006246.7545,6546458.8149999976,27339995.845500011,1864478.421,7529.21,270609.9599999999,6718536.75,1224920.7699999991,437,313582.83999999997,2279200.41,13119092.909999982,1642638.77,809626.99999999837,607626.00000000035,236381.00000000009,138992.00000000012,139827.00000000003,169567.00000000006,203339.00000000015,187932.00000000006,170720.00000000009,163300.00000000006,7248
5548.33,817295.30000000028,16251314.29999999,3752016.0199999991,44,1377881.7799999998,3292959.4799999986,25647260.920000017,870574.46,477.301,184250.26619999995,2900068.2436000011,817100.65139999916,,311192.18020000006,627001.57079999987,5120086.9015999958,148709.29699999996,325.4325,225696.25809999986,4097174.482400001,1033573.4793000019,,375897.00390000019,842047.04459999944,7100643.454999987,133363.70969999995,715.95150000000012,276375.39929999987,4350102.3654000023,1225650.9771000005,,466788.2703,940502.35619999981,7680130.35239997,223063.9455,2762.509,482097.65780000004,7594734.9983999981,2171571.8365999958,,738086.01379999984,3027479.0152000012,18045487.190400019,598258.31299999985,260.346,455297.59860000008,9097705.7502000015,2134956.4056000025,,750204.84179999982,1811754.7631999995,15590713.710599994,194465.91479999994,6497.4604,258781.69100000005,3983559.7372000008,1127402.8214000014,,482996.43880000006,859291.54140000034,8137614.4582000114,162424.3234,7694.361,306452.00250000006,4717373.373,1335082.2885000007,,571969.467,1017582.0884999997,9636648.7004999872,192344.59349999993,,4174.630000000001,124778.01000000001,25595.769999999997,,6387.6100000000006,28869.619999999992,244721.03,2306.9900000000002,10306.8974,529805.6357000001,8210225.5087999981,1906590.092699999,7950.0599999999995,861695.19020000007,1795711.4831000003,16420326.845500005,367087.82849999995,64078.284199999995,644971.76729999972,9962481.5290000048,1972317.6563999932,5756.94,895277.579,2643163.7085,21239230.179300003,548751.7616,4129.6,336473.55000000016,10315300.839999998,2428869.6699999971,,1096301.13,2221940.3399999994,21794421.29999999,452618.14,109050.61700000001,640999.18350000016,9857056.2220000029,1777123.8809999975,,794413.68499999994,3010788.7484999998,22257636.706500016,623160.47300000011,13623.93,177412.2,4942732.39,1141468.9699999993,,373145.30999999988,1421587.9699999997,10585996.429999985,359231.13000000006,718823.999999999,543587.00000000012,186956.00000000009,125843.00000000007,126573.00000000006,154415.00000000009,186040.00000000006,169796.00000000006,155237.00000000003,152061.00000000003,5582
13011.57,1569624.9700000004,23737133.04,3929603.5899999994,,1012285.7099999998,5572985.5099999988,27986654.590000022,2175678.6399999997,2489.0822000000007,271712.2034,4773328.1288000019,913621.6869999991,,311426.33060000004,1035674.2946,5838187.2075999947,428678.60860000004,1815.9014999999997,338341.93689999991,6397020.6344000027,1162477.8925000012,,367321.22410000011,1390229.4832999993,7903112.9925999939,444219.19450000022,3733.6233,407568.3051,7159992.1932000006,1370432.5305000017,,467139.4959,1553511.4418999995,8757280.8113999683,643017.91290000011,2486.5118,691552.81460000039,12716686.6972,2337740.682999996,,704312.30139999953,4658657.4574000016,20025802.874400008,1234070.5034,1778.8811999999998,690957.66000000015,13745149.0164,2411303.3370000022,,719361.49799999991,2990315.8728000009,17091620.424,772515.12059999991,7497.5406,406749.51479999983,6832399.5326,1254188.8980000012,,448782.56499999989,1517846.4906000001,9393512.2276000138,281983.73100000009,8878.6665000000012,481677.05699999991,8090999.4465,1485223.6950000005,,531453.03749999974,1797449.791500001,11123896.058999993,333928.1025,,4468.2999999999993,144453.84999999998,27586.54,,11557.03,39130.139999999992,249855.40000000011,2302.6200000000003,10713.3305,775261.7757999996,12148098.195899997,2112229.645599999,,754309.7668999997,2792989.9523000005,18155649.995800022,564799.12969999982,16075.158399999997,984011.75389999954,13912826.098499998,2177590.6928999941,,797073.59410000022,3989991.2591,23526240.9151,870139.67529999977,6108.2,559871.01,17510439.560000002,2739004.6599999974,,1111713.3299999996,3989356.2399999998,24329300.149999995,713107.32,19957.054,1029571.0684999998,13611607.756499996,1958074.2284999974,,735865.5265,4567080.9665,24926821.95250003,1026067.0615000005,11750.6,290038.47,6469453.9000000013,1254028.3399999994,20916,348592.12,1892205.6000000003,11396149.499999989,388009,778273.9999999986,592870.99999999988,221140.00000000017,137060.00000000006,135418.00000000003,165371.00000000009,197503.00000000012,181295.00000000006,165093,161416.99999999997,6939.0000000000009
